ISSN	Titulo	Estrato	Classificação
0091-2700	JOURNAL OF CLINICAL PHARMACOLOGY	A2	
0269-4727	JOURNAL OF CLINICAL PHARMACY AND THERAPEUTICS (PRINT)	A4	
1068-9583	JOURNAL OF CLINICAL PSYCHOLOGY IN MEDICAL SETTINGS	B1	
0021-9762	JOURNAL OF CLINICAL PSYCHOLOGY (PRINT)	A2	
2155-9627	JOURNAL OF CLINICAL RESEARCH & BIOETHICS	A2	
1076-1608	JOURNAL OF CLINICAL RHEUMATOLOGY	B1	
1550-9389	JOURNAL OF CLINICAL SLEEP MEDICINE	A2	
1386-6532	JOURNAL OF CLINICAL VIROLOGY	A3	
2237-9363	JOURNAL OF COLOPROCTOLOGY (RIO DE JANEIRO. IMPRESSO)	B2	
0021-9924	JOURNAL OF COMMUNICATION DISORDERS	A1	
1753-8068	JOURNAL OF COMMUNICATION IN HEALTHCARE	A4	
1868-310X	JOURNAL OF COMMUNITY GENETICS	A4	
0094-5145	JOURNAL OF COMMUNITY HEALTH	A2	
0737-0016	JOURNAL OF COMMUNITY HEALTH NURSING	A4	
2042-6305	JOURNAL OF COMPARATIVE EFFECTIVENESS RESEARCH	B1	
0021-9975	JOURNAL OF COMPARATIVE PATHOLOGY	A3	
2572-1232	JOURNAL OF COMPLEMENTARY MEDICINE & ALTERNATIVE HEALTHCARE (JCMAH)	C	
0022-006X	JOURNAL OF CONSULTING AND CLINICAL PSYCHOLOGY	A1	
1539-8285	JOURNAL OF CONSUMER HEALTH ON THE INTERNET (PRINT)	B3	
1526-3711	JOURNAL OF CONTEMPORARY DENTAL PRACTICE	B2	
1010-5182	JOURNAL OF CRANIO-MAXILLO-FACIAL SURGERY	A2	
0883-9441	JOURNAL OF CRITICAL CARE	A3	
1873-9946	JOURNAL OF CROHN'S AND COLITIS (PRINT)	A1	
0169-3816	JOURNAL OF CROSS-CULTURAL GERONTOLOGY	A4	
1542-8052	JOURNAL OF CULINARY SCIENCE & TECHNOLOGY	B2	
2157-7099	JOURNAL OF CYTOLOGY AND HISTOLOGY	B3	
2543-683X	JOURNAL OF DATA AND INFORMATION SCIENCE	A3	
1683-8602	JOURNAL OF DATA SCIENCE (ONLINE)	B2	
0022-0337	JOURNAL OF DENTAL EDUCATION	A3	
1930-7837	JOURNAL OF DENTAL EDUCATION	A3	
2373-4345	JOURNAL OF DENTAL HEALTH, ORAL DISORDERS & THERAPY	B4	
1544-0591	JOURNAL OF DENTAL RESEARCH (ONLINE)	A1	
0022-0345	JOURNAL OF DENTAL RESEARCH (PRINT)	A1	
2596-3368	JOURNAL OF DENTISTRY & PUBLIC HEALTH	B4	
0300-5712	JOURNAL OF DENTISTRY (BRISTON)	A1	
1551-8949	JOURNAL OF DENTISTRY FOR CHILDREN	B2	
2355-4800	JOURNAL OF DENTISTRY INDONESIA	B3	
2372-0972	JOURNAL OF DENTISTRY ORAL DISORDERS AND THERAPY	B4	
2345-6485	JOURNAL OF DENTISTRY (SHIRAZ)	B4	
0954-6634	JOURNAL OF DERMATOLOGICAL TREATMENT (PRINT)	A3	
2574-9943	JOURNAL OF DERMATOLY & COSMETOLOGY	C	
0196-206X	JOURNAL OF DEVELOPMENTAL AND BEHAVIORAL PEDIATRICS	A3	
2199-465X	JOURNAL OF DEVELOPMENTAL AND LIFE-COURSE CRIMINOLOGY	A4	
1056-263X	JOURNAL OF DEVELOPMENTAL AND PHYSICAL DISABILITIES	A4	
2040-1752	JOURNAL OF DEVELOPMENTAL ORIGINS OF HEALTH AND DISEASE	A3	
2040-1744	JOURNAL OF DEVELOPMENTAL ORIGINS OF HEALTH AND DISEASE (PRINT)	A3	
2251-6581	JOURNAL OF DIABETES & METABOLIC DISORDERS	A4	
2155-6156	JOURNAL OF DIABETES & METABOLISM	C	
1056-8727	JOURNAL OF DIABETES AND ITS COMPLICATIONS	A4	
2381-201X	JOURNAL OF DIABETES AND METABOLIC DISORDERS	C	
1753-0407	JOURNAL OF DIABETES (ONLINE)	A3	
2314-6745	JOURNAL OF DIABETES RESEARCH	A3	
1932-2968	JOURNAL OF DIABETES SCIENCE AND TECHNOLOGY	A2	
1939-0211	JOURNAL OF DIETARY SUPPLEMENTS	A2	
1773-2247	JOURNAL OF DRUG DELIVERY SCIENCE AND TECHNOLOGY	A3	
1550-4263	JOURNAL OF DUAL DIAGNOSIS	A4	
2050-2974	JOURNAL OF EATING DISORDERS	A3	
0974-7761	JOURNAL OF EDUCATION AND ETHICS IN DENTISTRY	B3	
2334-2978	JOURNAL OF EDUCATION AND HUMAN DEVELOPMENT	B1	
0894-6566	JOURNAL OF ELDER ABUSE & NEGLECT	A2	
1572-6657	JOURNAL OF ELECTROANALYTICAL CHEMISTRY	A2	
0022-0736	JOURNAL OF ELECTROCARDIOLOGY (PRINT)	B3	
1923-2861	JOURNAL OF ENDOCRINOLOGY AND METABOLISM	B4	
0099-2399	JOURNAL OF ENDODONTICS	A1	
2284-0265	JOURNAL OF ENDOMETRIOSIS AND PELVIC PAIN DISORDERS	B2	
2447-0228	JOURNAL OF ENGINEERING AND TECHNOLOGY FOR INDUSTRIAL APPLICATIONS	C	
2349-6800	JOURNAL OF ENTOMOLOGY AND ZOOLOGY STUDIES	B3	
2525-815X	JOURNAL OF ENVIRONMENTAL ANALYSIS AND PROGRESS	A4	
1687-9813	JOURNAL OF ENVIRONMENTAL AND PUBLIC HEALTH	A3	
2576-6430	JOURNAL OF ENVIRONMENTAL AND TOXICOLOGICAL STUDIES	B4	
0733-9372	JOURNAL OF ENVIRONMENTAL ENGINEERING (NEW YORK, N.Y.)	A3	
0301-4797	JOURNAL OF ENVIRONMENTAL MANAGEMENT	A1	
2152-2197	JOURNAL OF ENVIRONMENTAL PROTECTION (PRINT)	A4	
1077-1204	JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART A - ENVIRONMENTAL SCIENCE AND ENGINEERING & TOXIC AND HAZARDOUS SUBSTANCE CONTROL	A4	
0360-1234	JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH. PART B. PESTICIDES, FOOD CONTAMINANTS, AND AGRICULTURAL WASTES	B1	
1475-6366	JOURNAL OF ENZYME INHIBITION AND MEDICINAL CHEMISTRY (PRINT)	A1	
0143-005X	JOURNAL OF EPIDEMIOLOGY AND COMMUNITY HEALTH (1979)	A1	
2378-5179	JOURNAL OF EPIDEMIOLOGY AND PREVENTIVE MEDICINE	C	
2471-8211	JOURNAL OF EPIDEMIOLOGY AND PUBLIC HEALTH REVIEWS	B3	
2165-7556	JOURNAL OF ERGONOMICS	B3	
1496-4155	JOURNAL OF ESTHETIC AND RESTORATIVE DENTISTRY	A3	
1533-2640	JOURNAL OF ETHNICITY IN SUBSTANCE ABUSE	A4	
0378-8741	JOURNAL OF ETHNOPHARMACOLOGY	A1	
1356-1294	JOURNAL OF EVALUATION IN CLINICAL PRACTICE	A3	
1365-2753	JOURNAL OF EVALUATION IN CLINICAL PRACTICE (ONLINE)	A3	
1756-5391	JOURNAL OF EVIDENCE-BASED MEDICINE	A3	
1097-9751	JOURNAL OF EXERCISE PHYSIOLOGY ONLINE	B2	
2288-1778	JOURNAL OF EXERCISE REHABILITATION	B1	
2314-5684	JOURNAL OF EXPERIMENTAL AND APPLIED ANIMAL SCIENCES	C	
0022-0949	JOURNAL OF EXPERIMENTAL BIOLOGY	A1	
0022-0965	JOURNAL OF EXPERIMENTAL CHILD PSYCHOLOGY (PRINT)	A1	
1573-3750	JOURNAL OF EXPERIMENTAL CRIMINOLOGY (PRINT)	A3	
2379-0547	JOURNAL OF FAMILY MEDICINE & COMMUNITY HEALTH	C	
2278-7135	JOURNAL OF FAMILY MEDICINE AND PRIMARY CARE	B1	
1074-8407	JOURNAL OF FAMILY NURSING	A1	
1098-612X	JOURNAL OF FELINE MEDICINE AND SURGERY	A2	
1753-318X	JOURNAL OF FLOOD RISK MANAGEMENT	A1	
2333-1240	JOURNAL OF FOOD AND NUTRITION RESEARCH	B2	
2333-1119	JOURNAL OF FOOD AND NUTRITION RESEARCH	B2	
1336-8672	JOURNAL OF FOOD AND NUTRITION RESEARCH	B1	
0889-1575	JOURNAL OF FOOD COMPOSITION AND ANALYSIS (PRINT)	A2	
1745-4530	JOURNAL OF FOOD PROCESS ENGINEERING	A4	
0145-8892	JOURNAL OF FOOD PROCESSING AND PRESERVATION	A4	
1045-4446	JOURNAL OF FOOD PRODUCTS MARKETING	A2	
0362-028X	JOURNAL OF FOOD PROTECTION	A3	
0022-1147	JOURNAL OF FOOD SCIENCE	A3	
1752-928X	JOURNAL OF FORENSIC AND LEGAL MEDICINE	A2	
2212-4780	JOURNAL OF FORENSIC RADIOLOGY AND IMAGING	B1	
2459-4148	JOURNAL OF FRAILTY, SARCOPENIA AND FALLS	B4	
1756-4646	JOURNAL OF FUNCTIONAL FOODS	A1	
2309-608X	JOURNAL OF FUNGI	A2	
0815-9319	JOURNAL OF GASTROENTEROLOGY AND HEPATOLOGY	A3	
1537-3649	JOURNAL OF GASTROINTEST CANCER	B4	
1941-6628	JOURNAL OF GASTROINTESTINAL CANCER	B2	
2078-6891	JOURNAL OF GASTROINTESTINAL ONCOLOGY	B1	
1091-255X	JOURNAL OF GASTROINTESTINAL SURGERY	A2	
0884-8734	JOURNAL OF GENERAL INTERNAL MEDICINE	A1	
0022-1317	JOURNAL OF GENERAL VIROLOGY (PRINT)	A2	
2526-1746	JOURNAL OF GEOSPATIAL MODELLING	B4	
1671-5411	JOURNAL OF GERIATRIC CARDIOLOGY	A4	
2469-5858	JOURNAL OF GERIATRIC MEDICINE AND GERONTOLOGY	C	
1879-4068	JOURNAL OF GERIATRIC ONCOLOGY	A3	
1539-8412	JOURNAL OF GERIATRIC PHYSICAL THERAPY	A1	
0891-9887	JOURNAL OF GERIATRIC PSYCHIATRY AND NEUROLOGY	A4	
1057-0829	JOURNAL OF GLAUCOMA	A2	
2213-7165	JOURNAL OF GLOBAL ANTIMICROBIAL RESISTANCE	A3	
2047-2978	JOURNAL OF GLOBAL HEALTH	A3	
2378-9506	JOURNAL OF GLOBAL ONCOLOGY	B3	
1042-4067	JOURNAL OF GYNECOLOGIC SURGERY	B3	
2376-7820	JOURNAL OF GYNECOLOGY AND OBSTETRICS	B3	
2474-7602	JOURNAL OF GYNECOLOGY AND WOMENS HEALTH	C	
2317-3076	JOURNAL OF HEALTH & BIOLOGICAL SCIENCES	B3	
2317-3084	JOURNAL OF HEALTH AND BIOLOGICAL SCIENCES	B3	
0022-1465	JOURNAL OF HEALTH AND SOCIAL BEHAVIOR	A3	
2175-4411	JOURNAL OF HEALTH INFORMATICS	A4	
1461-7277	JOURNAL OF HEALTH PSYCHOLOGY	A1	
1359-1053	JOURNAL OF HEALTH PSYCHOLOGY	A1	
1344-9702	JOURNAL OF HEALTH SCIENCE (TOKYO)	B4	
2447-8938	JOURNAL OF HEALTH SCIENCES (UNOPAR)	B3	
0022-149X	JOURNAL OF HELMINTHOLOGY (PRINT)	A2	
1756-8722	JOURNAL OF HEMATOLOGY & ONCOLOGY	A1	
0898-0101	JOURNAL OF HOLISTIC NURSING	A3	
1091-1359	JOURNAL OF HUMAN BEHAVIOR IN THE SOCIAL ENVIRONMENT	A4	
2476-549X	JOURNAL OF HUMAN, ENVIRONMENT AND HEALTH PROMOTION	B1	
1434-5161	JOURNAL OF HUMAN GENETICS (PRINT)	A3	
2175-3598	JOURNAL OF HUMAN GROWTH AND DEVELOPMENT	B2	
0104-1282	JOURNAL OF HUMAN GROWTH AND DEVELOPMENT	B2	
0950-9240	JOURNAL OF HUMAN HYPERTENSION	A4	
1899-7562	JOURNAL OF HUMAN KINETICS	A3	
0890-3344	JOURNAL OF HUMAN LACTATION	A3	
1365-277X	JOURNAL OF HUMAN NUTRITION AND DIETETICS	A1	
0952-3871	JOURNAL OF HUMAN NUTRITION AND DIETETICS	A1	
2333-6706	JOURNAL OF HUMAN NUTRITION AND FOOD SCIENCE	C	
2365-1792	JOURNAL OF HUMAN RIGHTS AND SOCIAL WORK	A2	
1988-5202	JOURNAL OF HUMAN SPORT AND EXERCISE	A4	
2515-6411	JOURNAL OF HUMANITARIAN AFFAIRS	B2	
0263-6352	JOURNAL OF HYPERTENSION	A1	
2474-3690	JOURNAL OF HYPERTENSION AND MANAGEMENT	C	
1312-773X	JOURNAL OF IMAB	B3	
2301-3699	JOURNAL OF IMAGE AND GRAPHICS	C	
1557-1912	JOURNAL OF IMMIGRANT AND MINORITY HEALTH	A1	
1532-1819	JOURNAL OF IMMUNOASSAY & IMMUNOCHEMISTRY	B2	
0022-1759	JOURNAL OF IMMUNOLOGICAL METHODS (PRINT)	B2	
2578-3009	JOURNAL OF IMMUNOLOGICAL SCIENCES	C	
2314-8861	JOURNAL OF IMMUNOLOGY RESEARCH	A3	
2326-4098	JOURNAL OF INBORN ERRORS OF METABOLISM & SCREENING	C	
2326-4594	JOURNAL OF INBORN ERRORS OF METABOLISM AND SCREENING	C	
1876-0341	JOURNAL OF INFECTION AND PUBLIC HEALTH	A3	
2316-5324	JOURNAL OF INFECTION CONTROL	C	
1972-2680	JOURNAL OF INFECTION IN DEVELOPING COUNTRIES	B2	
2474-3658	JOURNAL OF INFECTIOUS DISEASES AND EPIDEMIOLOGY	C	
2141-2375	JOURNAL OF INFECTIOUS DISEASES AND IMMUNITY	B4	
1476-9255	JOURNAL OF INFLAMMATION (LONDON. ONLINE)	A4	
0141-8955	JOURNAL OF INHERITED METABOLIC DISEASE	A2	
2008-2053	JOURNAL OF INJURY AND VIOLENCE RESEARCH	C	
0022-1910	JOURNAL OF INSECT PHYSIOLOGY	A1	
2058-3702	JOURNAL OF INTEGRATIVE CARDIOLOGY	C	
1943-815X	JOURNAL OF INTEGRATIVE ENVIRONMENTAL SCIENCES (IMPRESSO)	A2	
2095-4964	JOURNAL OF INTEGRATIVE MEDICINE	A2	
0219-6352	JOURNAL OF INTEGRATIVE NEUROSCIENCE (PRINT)	A1	
2329-6771	JOURNAL OF INTEGRATIVE ONCOLOGY	C	
1744-6295	JOURNAL OF INTELLECTUAL DISABILITIES (PRINT)	A4	
1365-2788	JOURNAL OF INTELLECTUAL DISABILITY RESEARCH	A2	
2052-0492	JOURNAL OF INTENSIVE CARE	A2	
1525-1489	JOURNAL OF INTENSIVE CARE MEDICINE	A2	
0885-0666	JOURNAL OF INTENSIVE CARE MEDICINE (PRINT)	A2	
1365-2796	JOURNAL OF INTERNAL MEDICINE	A1	
0886-2605	JOURNAL OF INTERPERSONAL VIOLENCE	A1	
1356-1820	JOURNAL OF INTERPROFESSIONAL CARE	A2	
0022-2011	JOURNAL OF INVERTEBRATE PATHOLOGY (PRINT)	A2	
1018-9068	JOURNAL OF INVESTIGATIONAL ALLERGOLOGY & CLINICAL IMMUNOLOGY	A4	
2041-1618	JOURNAL OF INVESTIGATIVE AND CLINICAL DENTISTRY (PRINT)	A2	
0022-202X	JOURNAL OF INVESTIGATIVE DERMATOLOGY	A1	
1092-6429	JOURNAL OF LAPAROENDOSCOPIC & ADVANCED SURGICAL TECHNIQUES. PART A	A4	
0022-216X	JOURNAL OF LATIN AMERICAN STUDIES (PRINT)	A3	
1520-572X	JOURNAL OF LIQUID CHROMATOGRAPHY AND RELATED TECHNOLOGIES	B1	
0161-4754	JOURNAL OF MANIPULATIVE AND PHYSIOLOGICAL THERAPEUTICS	A2	
1476-7058	JOURNAL OF MATERNAL-FETAL & NEONATAL MEDICINE	A4	
2449-1810	JOURNAL OF MEDICAL AND BIOLOGICAL SCIENCE RESEARCH	C	
1752-1947	JOURNAL OF MEDICAL CASE REPORTS	A4	
2382-1205	JOURNAL OF MEDICAL EDUCATION AND CURRICULAR DEVELOPMENT	A4	
0022-2585	JOURNAL OF MEDICAL ENTOMOLOGY	A1	
0022-2615	JOURNAL OF MEDICAL MICROBIOLOGY	A4	
1600-0684	JOURNAL OF MEDICAL PRIMATOLOGY	A4	
0047-2565	JOURNAL OF MEDICAL PRIMATOLOGY	A4	
1682-4474	JOURNAL OF MEDICAL SCIENCES (FAISALABAD)	C	
0148-5598	JOURNAL OF MEDICAL SYSTEMS	A2	
0146-6615	JOURNAL OF MEDICAL VIROLOGY (PRINT)	B1	
1096-620X	JOURNAL OF MEDICINAL FOOD	A4	
1996-0875	JOURNAL OF MEDICINAL PLANTS RESEARCH	B3	
1997-9797	JOURNAL OF MEDICINE	B3	
2448-1394	JOURNAL OF MEDICINE AND HEALTH PROMOTION	C	
1091-4358	JOURNAL OF MENTAL HEALTH POLICY AND ECONOMICS (PRINT EDITION)	B1	
0167-7012	JOURNAL OF MICROBIOLOGICAL METHODS	B1	
2373-437X	JOURNAL OF MICROBIOLOGY AND EXPERIMENTATION	B3	
1684-1182	JOURNAL OF MICROBIOLOGY, IMMUNOLOGY AND INFECTION	A3	
1553-4650	JOURNAL OF MINIMALLY INVASIVE GYNECOLOGY	A2	
2155-7993	JOURNAL OF MODERN EDUCATION REVIEW	B1	
2308-8044	JOURNAL OF MODERN MEDICINAL CHEMISTRY	B4	
1747-0862	JOURNAL OF MOLECULAR AND GENETIC MEDICINE	B2	
0022-2860	JOURNAL OF MOLECULAR STRUCTURE (PRINT)	A3	
2325-3193	JOURNAL OF MOTOR LEARNING AND DEVELOPMENT	A4	
1178-2390	JOURNAL OF MULTIDISCIPLINARY HEALTHCARE	A3	
0300-9564	JOURNAL OF NEURAL TRANSMISSION	A2	
1743-0003	JOURNAL OF NEUROENGINEERING AND REHABILITATION	A1	
0167-7063	JOURNAL OF NEUROGENETICS	B1	
0165-5728	JOURNAL OF NEUROIMMUNOLOGY (PRINT)	A2	
1742-2094	JOURNAL OF NEUROINFLAMMATION	A1	
1557-0576	JOURNAL OF NEUROLOGIC PHYSICAL THERAPY	A1	
2329-6895	JOURNAL OF NEUROLOGICAL DISORDERS	C	
1432-1459	JOURNAL OF NEUROLOGY	A2	
2332-3469	JOURNAL OF NEUROLOGY AND PSYCHOLOGY	C	
0022-3050	JOURNAL OF NEUROLOGY, NEUROSURGERY AND PSYCHIATRY	A1	
1923-2845	JOURNAL OF NEUROLOGY RESEARCH	B3	
2214-3602	JOURNAL OF NEUROMUSCULAR DISEASES	A4	
0022-3069	JOURNAL OF NEUROPATHOLOGY AND EXPERIMENTAL NEUROLOGY	A2	
0360-4012	JOURNAL OF NEUROSCIENCE RESEARCH	A2	
0022-3085	JOURNAL OF NEUROSURGERY	A1	
1355-0284	JOURNAL OF NEUROVIROLOGY	A4	
2165-7025	JOURNAL OF NOVEL PHYSIOTHERAPIES	B2	
1071-3581	JOURNAL OF NUCLEAR CARDIOLOGY	A2	
2167-1168	JOURNAL OF NURSING & CARE	C	
2236-1987	JOURNAL OF NURSING AND HEALTH	B1	
1752-9824	JOURNAL OF NURSING AND HEALTHCARE OF CHRONIC ILLNESS	C	
2577-1450	JOURNAL OF NURSING AND WOMEN´S HEALTH	C	
1925-4040	JOURNAL OF NURSING EDUCATION AND PRACTICE	B1	
1925-4059	JOURNAL OF NURSING EDUCATION AND PRACTICE (ONLINE)	B1	
1061-3749	JOURNAL OF NURSING MEASUREMENT	A3	
1682-3141	JOURNAL OF NURSING RESEARCH	A4	
1527-6546	JOURNAL OF NURSING SCHOLARSHIP	A1	
2155-9600	JOURNAL OF NUTRITION & FOOD SCIENCES	B1	
2469-4185	JOURNAL OF NUTRITION & HEALTH	B4	
2090-0732	JOURNAL OF NUTRITION AND METABOLISM	A4	
1499-4046	JOURNAL OF NUTRITION EDUCATION AND BEHAVIOR	A2	
1760-4788	JOURNAL OF NUTRITION HEALTH & AGING	A2	
0955-2863	JOURNAL OF NUTRITIONAL BIOCHEMISTRY	A1	
2373-4310	JOURNAL OF NUTRITIONAL HEALTH & FOOD ENGINEERING	C	
2572-3278	JOURNAL OF NUTRITIONAL MEDICINE AND DIET CARE	C	
2048-6790	JOURNAL OF NUTRITIONAL SCIENCE	A2	
2455-7633	JOURNAL OF OBESITY AND OVERWEIGHT	C	
2090-0716	JOURNAL OF OBESITY (ONLINE)	A3	
0144-3615	JOURNAL OF OBSTETRICS AND GYNAECOLOGY	B2	
1701-2163	JOURNAL OF OBSTETRICS AND GYNAECOLOGY CANADA	B1	
1364-6893	JOURNAL OF OBSTETRICS AND GYNAECOLOGY (ONLINE)	B2	
1341-8076	JOURNAL OF OBSTETRICS AND GYNAECOLOGY RESEARCH	B1	
1076-2752	JOURNAL OF OCCUPATIONAL AND ENVIRONMENTAL MEDICINE	A2	
1536-5948	JOURNAL OF OCCUPATIONAL AND ENVIRONMENTAL MEDICINE	A2	
1341-9145	JOURNAL OF OCCUPATIONAL HEALTH (1996)	A4	
1687-8450	JOURNAL OF ONCOLOGY	B3	
1078-1552	JOURNAL OF ONCOLOGY PHARMACY PRACTICE	B1	
2090-004X	JOURNAL OF OPHTHALMOLOGY	A4	
2333-0384	JOURNAL OF ORAL & FACIAL PAIN AND HEADACHE	A4	
2321-3841	JOURNAL OF ORAL AND MAXILLOFACIAL RADIOLOGY	B3	
2212-5558	JOURNAL OF ORAL AND MAXILLOFACIAL SURGERY, MEDICINE, AND PATHOLOGY	B2	
0278-2391	JOURNAL OF ORAL AND MAXILLOFACIAL SURGERY (PRINT)	A3	
2212-4268	JOURNAL OF ORAL BIOLOGY AND CRANIOFACIAL RESEARCH	A3	
2525-5711	JOURNAL OF ORAL DIAGNOSIS - JORDI	C	
2638-499X	JOURNAL OF ORAL HEALTH & DENTISTRY	C	
0904-2512	JOURNAL OF ORAL PATHOLOGY & MEDICINE	A1	
0305-182X	JOURNAL OF ORAL REHABILITATION (PRINT)	A2	
0719-2479	JOURNAL OF ORAL RESEARCH	B2	
1465-3125	JOURNAL OF ORTHODONTICS (PRINT)	A4	
1757-2215	JOURNAL OF OVARIAN RESEARCH	A2	
1178-7090	JOURNAL OF PAIN RESEARCH	A3	
1096-6218	JOURNAL OF PALLIATIVE MEDICINE	A3	
2090-0023	JOURNAL OF PARASITOLOGY RESEARCH (PRINT)	B1	
0148-6071	JOURNAL OF PARENTERAL AND ENTERAL NUTRITION	A2	
1549-8417	JOURNAL OF PATIENT SAFETY	A2	
2509-8020	JOURNAL OF PATIENT-REPORTED OUTCOMES	B3	
1083-3188	JOURNAL OF PEDIATRIC & ADOLESCENT GYNECOLOGY	A4	
2191-0251	JOURNAL OF PEDIATRIC ENDOCRINOLOGY AND METABOLISM (ONLINE)	B1	
0277-2116	JOURNAL OF PEDIATRIC GASTROENTEROLOGY AND NUTRITION	A1	
1077-4114	JOURNAL OF PEDIATRIC HEMATOLOGY/ONCOLOGY (PRINT)	B1	
0882-5963	JOURNAL OF PEDIATRIC NURSING	A1	
0022-3468	JOURNAL OF PEDIATRIC SURGERY (PRINT)	A2	
1477-5131	JOURNAL OF PEDIATRIC UROLOGY (PRINT)	A3	
2373-4426	JOURNAL OF PEDIATRICS & NEONATAL CARE	B4	
1619-3997	JOURNAL OF PERINATAL MEDICINE	A4	
0300-5577	JOURNAL OF PERINATAL MEDICINE	A4	
1600-0765	JOURNAL OF PERIODONTAL RESEARCH	A2	
0022-3484	JOURNAL OF PERIODONTAL RESEARCH	A2	
1943-3670	JOURNAL OF PERIODONTOLOGY	A1	
0022-3492	JOURNAL OF PERIODONTOLOGY (1970)	A1	
0731-7085	JOURNAL OF PHARMACEUTICAL AND BIOMEDICAL ANALYSIS (PRINT)	A2	
1759-8885	JOURNAL OF PHARMACEUTICAL HEALTH SERVICES RESEARCH	A4	
2052-3211	JOURNAL OF PHARMACEUTICAL POLICY AND PRACTICE	B2	
0022-3573	JOURNAL OF PHARMACY AND PHARMACOLOGY	A3	
2328-2150	JOURNAL OF PHARMACY AND PHARMACOLOGY	C	
0897-1900	JOURNAL OF PHARMACY PRACTICE	A2	
1982-9450	JOURNAL OF PHLEBOLOGY AND LYMPHOLOGY	C	
1011-1344	JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY. B, BIOLOGY	A1	
1543-3080	JOURNAL OF PHYSICAL ACTIVITY & HEALTH	A2	
2247-806X	JOURNAL OF PHYSICAL EDUCATION AND SPORT	A4	
2247-8051	JOURNAL OF PHYSICAL EDUCATION AND SPORT	A4	
2448-2455	JOURNAL OF PHYSICAL EDUCATION (ONLINE)	B1	
0915-5287	JOURNAL OF PHYSICAL THERAPY SCIENCE	C	
1836-9553	JOURNAL OF PHYSIOTHERAPY	A1	
2637-7721	JOURNAL OF PLANT BIOLOGY AND CROP RESEARCH	C	
1748-6815	JOURNAL OF PLASTIC, RECONSTRUCTIVE & AESTHETIC SURGERY	A2	
1073-0451	JOURNAL OF POLITICAL ECOLOGY	A4	
1087-5549	JOURNAL OF POVERTY	A3	
1883-1958	JOURNAL OF PROSTHODONTIC RESEARCH	A1	
1532-849X	JOURNAL OF PROSTHODONTICS (ONLINE)	A2	
1535-3893	JOURNAL OF PROTEOME RESEARCH (PRINT)	A2	
1874-3919	JOURNAL OF PROTEOMICS (PRINT)	A1	
2559-9283	JOURNAL OF PSYCHEDELIC STUDIES	C	
0022-3956	JOURNAL OF PSYCHIATRIC RESEARCH	A2	
0279-1072	JOURNAL OF PSYCHOACTIVE DRUGS	A4	
0269-8811	JOURNAL OF PSYCHOPHARMACOLOGY (OXFORD)	A1	
0167-482X	JOURNAL OF PSYCHOSOMATIC OBSTETRICS AND GYNAECOLOGY	A3	
0022-3999	JOURNAL OF PSYCHOSOMATIC RESEARCH	A2	
2520-0054	JOURNAL OF PUBLIC HEALTH AND EMERGENCY	C	
1752-7325	JOURNAL OF PUBLIC HEALTH DENTISTRY	A3	
0022-4006	JOURNAL OF PUBLIC HEALTH DENTISTRY	A3	
2198-1833	JOURNAL OF PUBLIC HEALTH: FROM THEORY TO PRACTICE	B2	
1078-4659	JOURNAL OF PUBLIC HEALTH MANAGEMENT AND PRACTICE	A3	
1741-3850	JOURNAL OF PUBLIC HEALTH (ONLINE)	A1	
0197-5897	JOURNAL OF PUBLIC HEALTH POLICY	B1	
1741-3842	JOURNAL OF PUBLIC HEALTH (PRINT)	A1	
1613-2238	JOURNAL OF PUBLIC HEALTH (WEINHEIM)	B2	
0943-1853	JOURNAL OF PUBLIC HEALTH (WEINHEIM)	B2	
1746-5729	JOURNAL OF PUBLIC MENTAL HEALTH	B2	
0748-4518	JOURNAL OF QUANTITATIVE CRIMINOLOGY	A1	
2196-8837	JOURNAL OF RACIAL AND ETHNIC HEALTH DISPARITIES	A4	
2582-385X	JOURNAL OF REGENERATIVE BIOLOGY AND MEDICINE	C	
1650-1977	JOURNAL OF REHABILITATION MEDICINE (PRINT)	A2	
1533-2675	JOURNAL OF RELATIONSHIP MARKETING (ONLINE)	A3	
0022-4197	JOURNAL OF RELIGION AND HEALTH	A3	
1051-2276	JOURNAL OF RENAL NUTRITION (PRINT)	A2	
0024-7758	JOURNAL OF REPRODUCTIVE MEDICINE	B3	
2675-8229	JOURNAL OF RESEARCH AND KNOWLEDGE SPREADING	C	
2317-5907	JOURNAL OF RESEARCH IN DENTISTRY	B3	
1744-9871	JOURNAL OF RESEARCH IN NURSING (PRINT)	B1	
0315-162X	JOURNAL OF RHEUMATOLOGY	A2	
1319-6103	JOURNAL OF SAUDI CHEMICAL SOCIETY	A2	
0022-4391	JOURNAL OF SCHOOL HEALTH	A1	
1440-2440	JOURNAL OF SCIENCE AND MEDICINE IN SPORT	A1	
2029-7017	JOURNAL OF SECURITY AND SUSTAINABILITY ISSUES	C	
1745-459X	JOURNAL OF SENSORY STUDIES (ONLINE)	A2	
1365-2869	JOURNAL OF SLEEP RESEARCH	A2	
1092-4388	JOURNAL OF SPEECH, LANGUAGE, AND HEARING RESEARCH (PRINT)	A1	
2095-2546	JOURNAL OF SPORT AND HEALTH SCIENCE	A1	
1647-9696	JOURNAL OF SPORT PEDAGOGY & RESEARCH	B2	
