ISSN	Titulo	Estrato	Classificação
1364-727X	INTERNATIONAL JOURNAL OF DAIRY TECHNOLOGY (PRINT)	A4	
2230-9926	INTERNATIONAL JOURNAL OF DEVELOPMENT RESEARCH	C	
0736-5748	INTERNATIONAL JOURNAL OF DEVELOPMENTAL NEUROSCIENCE	A4	
2195-2698	INTERNATIONAL JOURNAL OF DYNAMICS AND CONTROL	A3	
1437-3254	INTERNATIONAL JOURNAL OF EARTH SCIENCES (1999. PRINT)	A2	
1452-3981	INTERNATIONAL JOURNAL OF ELECTROCHEMICAL SCIENCE (ONLINE)	B1	
2250-2459	INTERNATIONAL JOURNAL OF EMERGING TECHNOLOGY AND ADVANCED ENGINEERING	C	
2076-2895	INTERNATIONAL JOURNAL OF ENERGY AND ENVIRONMENT (PRINT)	B2	
1099-114X	INTERNATIONAL JOURNAL OF ENERGY RESEARCH	A1	
0363-907X	INTERNATIONAL JOURNAL OF ENERGY RESEARCH (PRINT)	A1	
2321-0869	INTERNATIONAL JOURNAL OF ENGINEERING & TECHNICAL RESEARCH	B3	
2394-3661	INTERNATIONAL JOURNAL OF ENGINEERING AND APPLIED SCIENCES	C	
2454-4698	INTERNATIONAL JOURNAL OF ENGINEERING AND TECHNICAL RESEARCH (PRINT)	B3	
0949-149X	INTERNATIONAL JOURNAL OF ENGINEERING EDUCATION	A3	
2278-7461	INTERNATIONAL JOURNAL OF ENGINEERING INVENTIONS	C	
2192-4880	INTERNATIONAL JOURNAL OF ENGINEERING PEDAGOGY	B1	
2395-6992	INTERNATIONAL JOURNAL OF ENGINEERING RESEARCH & SCIENCE	C	
2248-9622	INTERNATIONAL JOURNAL OF ENGINEERING RESEARCH AND APPLICATIONS (IJERA)	C	
2277-9655	INTERNATIONAL JOURNAL OF ENGINEERING SCIENCES & RESEARCH TECHNOLOGY	C	
2231-5381	INTERNATIONAL JOURNAL OF ENGINEERING TRENDS AND TECHNOLOGY	C	
2456-1878	INTERNATIONAL JOURNAL OF ENVIRONMENT, AGRICULTURE AND BIOTECHNOLOGY	C	
0306-7319	INTERNATIONAL JOURNAL OF ENVIRONMENTAL ANALYTICAL CHEMISTRY (PRINT)	A4	
2454-1850	INTERNATIONAL JOURNAL OF ENVIRONMENTAL AND AGRICULTURE RESEARCH	C	
2398-2640	INTERNATIONAL JOURNAL OF ENVIRONMENTAL IMPACTS	B4	
1735-6865	INTERNATIONAL JOURNAL OF ENVIRONMENTAL OF RESEARCH (PRINT)	A4	
1660-4601	INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH	A1	
2010-0264	INTERNATIONAL JOURNAL OF ENVIRONMENTAL SCIENCE AND DEVELOPMENT	C	
1735-2630	INTERNATIONAL JOURNAL OF ENVIRONMENTAL SCIENCE AND TECHNOLOGY	A2	
0976-4402	INTERNATIONAL JOURNAL OF ENVIRONMENTAL SCIENCES	B2	
2572-1119	INTERNATIONAL JOURNAL OF ENVIRONMENTAL SCIENCES & NATURAL RESOURCES	C	
0020-7233	INTERNATIONAL JOURNAL OF ENVIRONMENTAL STUDIES	A3	
1466-2132	INTERNATIONAL JOURNAL OF ENVIRONMENTAL TECHNOLOGY AND MANAGEMENT	B3	
1742-8297	INTERNATIONAL JOURNAL OF EXERGY (PRINT)	A4	
0142-1123	INTERNATIONAL JOURNAL OF FATIGUE	A1	
1556-3758	INTERNATIONAL JOURNAL OF FOOD ENGINEERING	A4	
0168-1605	INTERNATIONAL JOURNAL OF FOOD MICROBIOLOGY	A1	
1094-2912	INTERNATIONAL JOURNAL OF FOOD PROPERTIES	A3	
0950-5423	INTERNATIONAL JOURNAL OF FOOD SCIENCE & TECHNOLOGY (PRINT)	A2	
2455-4898	INTERNATIONAL JOURNAL OF FOOD SCIENCE AND NUTRITION	B3	
2182-1054	INTERNATIONAL JOURNAL OF FOOD STUDIES	B2	
0376-9429	INTERNATIONAL JOURNAL OF FRACTURE (PRINT)	A1	
1553-8362	INTERNATIONAL JOURNAL OF FRUIT SCIENCE	B4	
1532-3641	INTERNATIONAL JOURNAL OF GEOMECHANICS	A2	
2156-8359	INTERNATIONAL JOURNAL OF GEOSCIENCES	B2	
1543-5075	INTERNATIONAL JOURNAL OF GREEN ENERGY	A2	
1750-5836	INTERNATIONAL JOURNAL OF GREENHOUSE GAS CONTROL	A1	
0142-727X	INTERNATIONAL JOURNAL OF HEAT AND FLUID FLOW	A2	
0017-9310	INTERNATIONAL JOURNAL OF HEAT AND MASS TRANSFER	A1	
2319-7722	INTERNATIONAL JOURNAL OF HUMANITIES AND SOCIAL SCIENCE INVENTION	C	
2349-0381	INTERNATIONAL JOURNAL OF HUMANITIES, SOCIAL SCIENCES AND EDUCATION	C	
0360-3199	INTERNATIONAL JOURNAL OF HYDROGEN ENERGY	A1	
2576-4454	INTERNATIONAL JOURNAL OF HYDROLOGY (ONLINE)	B3	
0265-6736	INTERNATIONAL JOURNAL OF HYPERTHERMIA	A2	
1985-2304	INTERNATIONAL JOURNAL OF IMAGE PROCESSING (IJIP)	B3	
2378-3672	INTERNATIONAL JOURNAL OF IMMUNOLOGY AND IMMUNOTHERAPY	C	
0734-743X	INTERNATIONAL JOURNAL OF IMPACT ENGINEERING	A1	
2198-4034	INTERNATIONAL JOURNAL OF IMPLANT DENTISTRY	B3	
2318-9975	INTERNATIONAL JOURNAL OF INNOVATION	A4	
1471-8197	INTERNATIONAL JOURNAL OF INNOVATION AND LEARNING	A4	
2278-0211	INTERNATIONAL JOURNAL OF INNOVATIVE RESEARCH AND DEVELOPMENT	C	
2350-0557	INTERNATIONAL JOURNAL OF INNOVATIVE RESEARCH IN ENGINEERING AND MANAGEMENT	C	
2319-8753	INTERNATIONAL JOURNAL OF INNOVATIVE RESEARCH IN SCIENCE, ENGINEERING AND TECHNOLOGY	C	
2348-7968	INTERNATIONAL JOURNAL OF INNOVATIVE SCIENCE, ENGINEERING AND TECHNOLOGY	C	
2455-4863	INTERNATIONAL JOURNAL OF INNOVATIVE STUDIES IN SCIENCES AND ENGINEERING TECHNOLOGY	C	
2278-3075	INTERNATIONAL JOURNAL OF INNOVATIVE TECHNOLOGY AND EXPLORING ENGINEERING	C	
2455-4847	INTERNATIONAL JOURNAL OF LATEST ENGINEERING AND MANAGEMENT RESEARCH (IJLEMR)	B4	
2455-1716	INTERNATIONAL JOURNAL OF LIFE SCIENCES RESEARCH	B1	
1742-7967	INTERNATIONAL JOURNAL OF LOGISTICS SYSTEMS AND MANAGEMENT	A3	
0890-6955	INTERNATIONAL JOURNAL OF MACHINE TOOLS & MANUFACTURE	A1	
2156-1680	INTERNATIONAL JOURNAL OF MANUFACTURING, MATERIALS, AND MECHANICAL ENGINEERING	B2	
1960-6214	INTERNATIONAL JOURNAL OF MATERIAL FORMING (ONLINE)	A4	
0975-0444	INTERNATIONAL JOURNAL OF MATERIALS ENGINEERING AND TECHNOLOGY	C	
1862-5282	INTERNATIONAL JOURNAL OF MATERIALS RESEARCH	B1	
2327-2643	INTERNATIONAL JOURNAL OF MATERIALS SCIENCE AND APPLICATIONS	B4	
2156-1737	INTERNATIONAL JOURNAL OF MEASUREMENT TECHNOLOGIES AND INSTRUMENTATION ENGINEERING	B2	
2333-9187	INTERNATIONAL JOURNAL OF MECHANICAL ENGINEERING AND AUTOMATION	C	
0020-7403	INTERNATIONAL JOURNAL OF MECHANICAL SCIENCES	A1	
1998-4448	INTERNATIONAL JOURNAL OF MECHANICS	A4	
1386-5056	INTERNATIONAL JOURNAL OF MEDICAL INFORMATICS	A2	
1521-9437	INTERNATIONAL JOURNAL OF MEDICINAL MUSHROOMS	C	
1939-5981	INTERNATIONAL JOURNAL OF METALCASTING	A3	
2107-6839	INTERNATIONAL JOURNAL OF METROLOGY AND QUALITY ENGINEERING	B1	
1741-8410	INTERNATIONAL JOURNAL OF MICROSTRUCTURE AND MATERIALS PROPERTIES (PRINT)	B3	
0301-7516	INTERNATIONAL JOURNAL OF MINERAL PROCESSING (PRINT)	A4	
1674-4799	INTERNATIONAL JOURNAL OF MINERALS METALLURGY AND MATERIALS	A3	
2095-2686	INTERNATIONAL JOURNAL OF MINING SCIENCE AND TECHNOLOGY	A1	
1982-6028	INTERNATIONAL JOURNAL OF MODELING AND SIMULATION FOR THE PETROLEUM INDUSTRY (ONLINE)	C	
2456-5628	INTERNATIONAL JOURNAL OF MODERN RESEARCH IN ENGINEERING AND TECHNOLOGY	B2	
1422-0067	INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES (ONLINE)	A2	
0301-9322	INTERNATIONAL JOURNAL OF MULTIPHASE FLOW	A1	
1178-2013	INTERNATIONAL JOURNAL OF NANOMEDICINE (ONLINE)	A1	
1793-5350	INTERNATIONAL JOURNAL OF NANOSCIENCE	B2	
1475-7435	INTERNATIONAL JOURNAL OF NANOTECHNOLOGY	B2	
1741-637X	INTERNATIONAL JOURNAL OF NUCLEAR ENERGY, SCIENCE AND TECHNOLOGY (ONLINE)	B2	
1741-6361	INTERNATIONAL JOURNAL OF NUCLEAR ENERGY, SCIENCE AND TECHNOLOGY (PRINT)	B2	
0961-5539	INTERNATIONAL JOURNAL OF NUMERICAL METHODS FOR HEAT & FLUID FLOW	A2	
1984-3011	INTERNATIONAL JOURNAL OF NUTROLOGY	C	
1687-9406	INTERNATIONAL JOURNAL OF OCEANOGRAPHY	B3	
1053-5381	INTERNATIONAL JOURNAL OF OFFSHORE AND POLAR ENGINEERING	B1	
1753-3309	INTERNATIONAL JOURNAL OF OIL, GAS AND COAL TECNOLOGY (IJOGCT)	B1	
1365-263X	INTERNATIONAL JOURNAL OF PAEDIATRIC DENTISTRY (ONLINE)	A2	
0960-7439	INTERNATIONAL JOURNAL OF PAEDIATRIC DENTISTRY (PRINT)	A2	
1996-6814	INTERNATIONAL JOURNAL OF PAVEMENT RESEARCH AND TECHNOLOGY	A3	
0378-5173	INTERNATIONAL JOURNAL OF PHARMACEUTICS (PRINT)	A1	
2349-7203	INTERNATIONAL JOURNAL OF PHARMACY AND PHARMACEUTICAL RESEARCH	B3	
1110-662X	INTERNATIONAL JOURNAL OF PHOTOENERGY (PRINT)	A4	
2320-7035	INTERNATIONAL JOURNAL OF PLANT & SOIL SCIENCE	B4	
1881-8692	INTERNATIONAL JOURNAL OF PLASMA ENVIRONMENTAL SCIENCE & TECHNOLOGY	B2	
1687-9422	INTERNATIONAL JOURNAL OF POLYMER SCIENCE	A4	
1687-9430	INTERNATIONAL JOURNAL OF POLYMER SCIENCE	A4	
0091-4037	INTERNATIONAL JOURNAL OF POLYMERIC MATERIALS (PRINT)	A2	
2288-6206	INTERNATIONAL JOURNAL OF PRECISION ENGINEERING AND MANUFACTURING-GREEN TECHNOLOGY	A1	
0308-0161	INTERNATIONAL JOURNAL OF PRESSURE VESSELS AND PIPING	A3	
1743-5110	INTERNATIONAL JOURNAL OF PRODUCT LIFECYCLE MANAGEMENT (PRINT)	A4	
0925-5273	INTERNATIONAL JOURNAL OF PRODUCTION ECONOMICS	A1	
0020-7608	INTERNATIONAL JOURNAL OF QUANTUM CHEMISTRY	A4	
0955-3002	INTERNATIONAL JOURNAL OF RADIATION BIOLOGY (PRINT)	A1	
2572-3235	INTERNATIONAL JOURNAL OF RADIOLOGY AND IMAGING TECHNOLOGY	B4	
2350-0743	INTERNATIONAL JOURNAL OF RECENT ADVANCES IN MULTIDISCIPLINARY RESEARCH	C	
2455-8761	INTERNATIONAL JOURNAL OF RECENT ENGINEERING RESEARCH AND DEVELOPMENT (IJRERD)	C	
2251-7715	INTERNATIONAL JOURNAL OF RECYCLING OF ORGANIC WASTE IN AGRIC	A3	
0263-4368	INTERNATIONAL JOURNAL OF REFRACTORY METALS AND HARD MATERIALS	A2	
0140-7007	INTERNATIONAL JOURNAL OF REFRIGERATION	A1	
2350-0530	INTERNATIONAL JOURNAL OF RESEARCH - GRANTHAALAYAH	C	
2394-3629	INTERNATIONAL JOURNAL OF RESEARCH - GRANTHAALAYAH (IMPRESSO)	C	
2320-9356	INTERNATIONAL JOURNAL OF RESEARCH IN ENGINEERING AND SCIENCE	C	
2320-9364	INTERNATIONAL JOURNAL OF RESEARCH IN ENGINEERING AND SCIENCE	C	
2319-1163	INTERNATIONAL JOURNAL OF RESEARCH IN ENGINEERING AND TECHNOLOGY	C	
2249-5762	INTERNATIONAL JOURNAL OF RESEARCH IN MECHANICAL ENGINEERING AND TECHNOLOGY	C	
2454-9428	INTERNATIONAL JOURNAL OF RESEARCH STUDIES IN MICROBIOLOGY AND BIOTECHNOLOGY (IJRSMB)	C	
2349-476X	INTERNATIONAL JOURNAL OF RESEARCH STUDIES IN SCIENCE, ENGINEERING AND TECHNOLOGY	B2	
2319-7064	INTERNATIONAL JOURNAL OF SCIENCE AND RESEARCH	C	
2454-2008	INTERNATIONAL JOURNAL OF SCIENCE AND RESEARCH METHODOLOGY	C	
2229-5518	INTERNATIONAL JOURNAL OF SCIENTIFIC AND ENGINEERING RESEARCH	C	
2395-6011	INTERNATIONAL JOURNAL OF SCIENTIFIC RESEARCH IN SCIENCE AND TECHNOLOGY	B2	
2307-9037	INTERNATIONAL JOURNAL OF SCIENTIFIC WORLD	B2	
1061-3862	INTERNATIONAL JOURNAL OF SELF-PROPAGATING HIGH-TEMPERATURE SYNTHESIS	B2	
0020-7683	INTERNATIONAL JOURNAL OF SOLIDS AND STRUCTURES	A1	
1927-7032	INTERNATIONAL JOURNAL OF STATISTICS AND PROBABILITY	C	
1749-7868	INTERNATIONAL JOURNAL OF SURFACE SCIENCE AND ENGINEERING (ONLINE)	A4	
1749-785X	INTERNATIONAL JOURNAL OF SURFACE SCIENCE AND ENGINEERING (PRINT)	A4	
1478-6451	INTERNATIONAL JOURNAL OF SUSTAINABLE ENERGY (PRINT)	A3	
0020-7721	INTERNATIONAL JOURNAL OF SYSTEMS SCIENCE	A3	
2250-2378	INTERNATIONAL JOURNAL OF TEXTILE AND FASHION TECHNOLOGY	B2	
1290-0729	INTERNATIONAL JOURNAL OF THERMAL SCIENCES	A1	
0195-928X	INTERNATIONAL JOURNAL OF THERMOPHYSICS	B2	
2470-9980	INTERNATIONAL JOURNAL OF VACCINES AND VACCINATION	C	
2526-2254	INTERNATIONAL JOURNAL ON ACTIVE LEARNING	B3	
1469-0268	INTERNATIONAL JOURNAL ON COMPUTATIONAL INTELLIGENCE AND APPLICATIONS	B1	
2281-5309	INTERNATIONAL JOURNAL ON ENERGY CONVERSION (IRECON)	B2	
2321-8169	INTERNATIONAL JOURNAL ON RECENT AND INNOVATION TRENDS IN COMPUTING AND COMMUNICATION	C	
0950-6608	INTERNATIONAL MATERIALS REVIEWS	A1	
1139-6709	INTERNATIONAL MICROBIOLOGY	B2	
2228-5326	INTERNATIONAL NANO LETTERS	A3	
0930-777X	INTERNATIONAL POLYMER PROCESSING	A4	
2581-3277	INTERNATIONAL RESEARCH JOURNAL OF PHARMACY AND MEDICAL SCIENCES	B3	
2035-1763	INTERNATIONAL REVIEW OF CHEMICAL ENGINEERING: RAPID COMMUNICATIONS (IRECHE)	B4	
2035-1755	INTERNATIONAL REVIEW OF CHEMICAL ENGINEERING (TESTO STAMPATO)	B4	
1970-8734	INTERNATIONAL REVIEW OF MECHANICAL ENGINEERING (TESTO STAMPATO)	B1	
1741-5977	INVERSE PROBLEMS IN SCIENCE & ENGINEERING (PRINT)	A2	
1741-5985	INVERSE PROBLEMS IN SCIENCE AND ENGINEERING (ONLINE)	A2	
1518-8795	INVESTIGAÇÕES EM ENSINO DE CIÊNCIAS (ONLINE)	A1	
1862-0760	IONICS - INTERNATIONAL JOURNAL OF IONICS (ONLINE)	A2	
0947-7047	IONICS (KIEL)	A2	
1757-899X	IOP CONFERENCE SERIES: MATERIALS SCIENCE AND ENGINEERING (ONLINE)	B2	
1757-8981	IOP CONFERENCE SERIES: MATERIALS SCIENCE AND ENGINEERING (PRINT)	B2	
2319-2372	IOSR JOURNAL OF AGRICULTURE AND VETERINARY SCIENCE	B3	
2278-5736	IOSR JOURNAL OF APPLIED CHEMISTRY (ONLINE)	C	
2455-264X	IOSR JOURNAL OF BIOTECHNOLOGY AND BIOCHEMISTRY	C	
2278-1676	IOSR JOURNAL OF ELECTRICAL AND ELECTRONICS ENGINEERING	C	
2250-3021	IOSR JOURNAL OF ENGINEERING	C	
2319-2402	IOSR JOURNAL OF ENVIRONMENTAL SCIENCE, TOXICOLOGY AND FOOD TECHNOLOGY	C	
2319-2399	IOSR JOURNAL OF ENVIRONMENTAL SCIENCE, TOXICOLOGY AND FOOD TECHNOLOGY (IMPRESSO)	C	
2279-0837	IOSR JOURNAL OF HUMANITIES AND SOCIAL SCIENCE (ONLINE)	A3	
2278-1684	IOSR JOURNAL OF MECHANICAL AND CIVIL ENGINEERING	C	
2278-8719	IOSRJEN JOURNAL OF ENGINEERING	C	
2008-2746	IRANIAN ENDODONTIC JOURNAL	A2	
1735-7497	IRANIAN ENDODONTIC JOURNAL	A2	
1735-4668	IRANIAN JOURNAL OF CHILD NEUROLOGY	B1	
1026-1265	IRANIAN POLYMER JOURNAL	A4	
1547-0423	IRON & STEEL TECHNOLOGY	B3	
0301-9233	IRONMAKING & STEELMAKING	A2	
1808-8546	IRRIGA	B2	
1808-3765	IRRIGA (UNESP. CD-ROM)	B2	
1531-0353	IRRIGATION AND DRAINAGE	A4	
0019-0578	ISA TRANSACTIONS	A1	
1347-5460	ISIJ INTERNATIONAL	A2	
0915-1559	ISIJ INTERNATIONAL	A2	
0102-115X	ITEM. IRRIGAÇÃO E TECNOLOGIA MODERNA	B4	
0579-2975	IZVESTIA VYSSIH UCEBNYH ZAVEDENIJ. AVIACIONNAA TEHNIKA	C	
0579-2991	IZVESTIYA VYSSHIKH UCHEBNYKH ZAVEDENII. SERIYA KHIMIYA I KHIMICHESKAYA TEKHNOLOGIYA	B3	
1864-063X	J BIOPHOTONICS	A1	
0042-790X	J HYDROL HYDROMECH	A3	
1984-7998	JANUS	C	
0260-437X	JAT. JOURNAL OF APPLIED TOXICOLOGY	A2	
1807-1953	JICS. JOURNAL OF INTEGRATED CIRCUITS AND SYSTEMS (IMPRESSO)	A4	
2563-6316	JMIRX MED.	C	
1047-4838	JOM (WARRENDALE)	A2	
1745-4514	JORNAL OF FOOD BIOCHEMISTRY	B1	
0181-5512	JOURNAL FRANÇAIS D'OPHTALMOLOGIE	B3	
1538-0254	JOURNAL JOURNAL OF BIOMOLECULAR STRUCTURE AND DYNAMICS	C	
2523-1197	JOURNAL OF  AIRCRAFT AND SPACECRAFT TECHNOLOGY	C	
0169-4243	JOURNAL OF ADHESION SCIENCE AND TECHNOLOGY (PRINT)	A4	
1461-5185	JOURNAL OF ADHESIVE DENTISTRY	A1	
2090-4568	JOURNAL OF ADVANCED CHEMICAL ENGINEERING	B2	
2666-3309	JOURNAL OF ADVANCED JOINING PROCESSES	C	
2090-1232	JOURNAL OF ADVANCED RESEARCH	A1	
2409-5826	JOURNAL OF ADVANCED THERMAL SCIENCE RESEARCH	C	
2394-1081	JOURNAL OF ADVANCES IN BIOLOGY & BIOTECHNOLOGY	B2	
2348-6201	JOURNAL OF ADVANCES IN BIOTECHNOLOGY	B3	
2394-1111	JOURNAL OF ADVANCES IN MEDICAL AND PHARMACEUTICAL SCIENCES	B3	
2456-7116	JOURNAL OF ADVANCES IN MICROBIOLOGY	C	
2175-9146	JOURNAL OF AEROSPACE TECHNOLOGY AND MANAGEMENT (ONLINE)	B1	
1464-343X	JOURNAL OF AFRICAN EARTH SCIENCES (1994)	A3	
2182-696X	JOURNAL OF AGING AND INNOVATION	C	
2182-6951	JOURNAL OF AGING AND INNOVATION (IMPRESSO)	C	
0021-8561	JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY	A1	
2325-7458	JOURNAL OF AGRICULTURAL CHEMISTRY AND ENVIRONMENT	C	
1916-9752	JOURNAL OF AGRICULTURAL SCIENCE	B3	
1916-9760	JOURNAL OF AGRICULTURAL SCIENCE	B3	
1680-7073	JOURNAL OF AGRICULTURAL SCIENCE AND TECHNOLOGY	A3	
2166-0379	JOURNAL OF AGRICULTURAL STUDIES	B4	
2666-1543	JOURNAL OF AGRICULTURE AND FOOD RESEARCH	C	
0931-2250	JOURNAL OF AGRONOMY AND CROP SCIENCE (1986)	A1	
0091-6749	JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY	A1	
0925-8388	JOURNAL OF ALLOYS AND COMPOUNDS	A1	
2473-0831	JOURNAL OF ANALYTICAL & PHARMACEUTICAL RESEARCH	C	
0165-2370	JOURNAL OF ANALYTICAL AND APPLIED PYROLYSIS (PRINT)	A2	
0267-9477	JOURNAL OF ANALYTICAL ATOMIC SPECTROMETRY (PRINT)	A1	
2090-8865	JOURNAL OF ANALYTICAL METHODS IN CHEMISTRY	A4	
1927-7229	JOURNAL OF ANALYTICAL ONCOLOGY	C	
2318-1265	JOURNAL OF ANIMAL BEHAVIOUR AND BIOMETEOROLOGY	B2	
1060-3271	JOURNAL OF AOAC INTERNATIONAL	A4	
2383-4536	JOURNAL OF APPLIED AND COMPUTATIONAL MECHANICS	A4	
2327-0640	JOURNAL OF APPLIED BIOTECHNOLOGY	C	
2572-8466	JOURNAL OF APPLIED BIOTECHNOLOGY AND BIOENGINEERING	C	
1600-5767	JOURNAL OF APPLIED CRYSTALLOGRAPHY	A2	
0021-891X	JOURNAL OF APPLIED ELECTROCHEMISTRY	A2	
1735-3572	JOURNAL OF APPLIED FLUID MECHANICS	A4	
1735-3645	JOURNAL OF APPLIED FLUID MECHANICS	A4	
0926-9851	JOURNAL OF APPLIED GEOPHYSICS	A2	
2686-0961	JOURNAL OF APPLIED MATERIALS AND TECHNOLOGY	B4	
2327-4352	JOURNAL OF APPLIED MATHEMATICS AND PHYSICS	C	
1364-5072	JOURNAL OF APPLIED MICROBIOLOGY (PRINT)	A3	
1678-7757	JOURNAL OF APPLIED ORAL SCIENCE (IMPRESSO)	A2	
1678-7765	JOURNAL OF APPLIED ORAL SCIENCE (ONLINE)	A2	
0921-8971	JOURNAL OF APPLIED PHYCOLOGY	A1	
0021-8979	JOURNAL OF APPLIED PHYSICS	A1	
1097-4628	JOURNAL OF APPLIED POLYMER SCIENCE (ONLINE)	A1	
0021-8995	JOURNAL OF APPLIED POLYMER SCIENCE (PRINT)	A1	
2214-7861	JOURNAL OF APPLIED RESEARCH ON MEDICINAL AND AROMATIC PLANTS	A2	
1049-8850	JOURNAL OF AQUATIC FOOD PRODUCT TECHNOLOGY	B1	
0140-1963	JOURNAL OF ARID ENVIRONMENTS	A2	
2329-6542	JOURNAL OF ASTROPHYSICS & AEROSPACE TECHNOLOGY	C	
2471-0172	JOURNAL OF BACTERIOLOGY & MICOLOGY	C	
2155-9597	JOURNAL OF BACTERIOLOGY & PARASITOLOGY	C	
0021-9193	JOURNAL OF BACTERIOLOGY (PRINT)	A3	
2198-4220	JOURNAL OF BIO- AND TRIBO-CORROSION	A2	
2359-2710	JOURNAL OF BIOENERGY AND FOOD SCIENCE	B4	
2595-2137	JOURNAL OF BIOENGINEERING AND TECHNOLOGY APPLIED TO HEALTH	B2	
0092-0606	JOURNAL OF BIOLOGICAL PHYSICS (PRINT)	B1	
2158-7027	JOURNAL OF BIOMATERIALS AND NANOBIOTECHNOLOGY	B2	
0885-3282	JOURNAL OF BIOMATERIALS APPLICATIONS	A3	
0920-5063	JOURNAL OF BIOMATERIALS SCIENCE. POLYMER ED. (PRINT)	A3	
1549-3296	JOURNAL OF BIOMEDICAL MATERIALS RESEARCH. PART A	A1	
1552-4973	JOURNAL OF BIOMEDICAL MATERIALS RESEARCH. PART B, APPLIED BIOMATERIALS	A3	
1552-4981	JOURNAL OF BIOMEDICAL MATERIALS RESEARCH PART B: APPLIED BIOMATERIALS	A3	
1550-7033	JOURNAL OF BIOMEDICAL NANOTECHNOLOGY	A1	
1083-3668	JOURNAL OF BIOMEDICAL OPTICS	A2	
0739-1102	JOURNAL OF BIOMOLECULAR STRUCTURE & DYNAMICS	C	
1557-7910	JOURNAL OF BIONANOSCIENCE (PRINT)	B1	
1864-0648	JOURNAL OF BIOPHOTONICS	A1	
2155-9821	JOURNAL OF BIOPROCESSING & BIOTECHNIQUES	B2	
2155-6210	JOURNAL OF BIOSENSORS & BIOELECTRONICS	B3	
0168-1656	JOURNAL OF BIOTECHNOLOGY	A2	
2590-1559	JOURNAL OF BIOTECHNOLOGY: X	B4	
0914-8779	JOURNAL OF BONE AND MINERAL METABOLISM (ENGLISH ED. PRINT)	A4	
2352-7102	JOURNAL OF BUILDING ENGINEERING	A1	
2365-3167	JOURNAL OF BUILDING PATHOLOGY AND REHABILITATION	B2	
1948-5956	JOURNAL OF CANCER SCIENCE & THERAPY	B2	
0021-9517	JOURNAL OF CATALYSIS (PRINT)	A1	
0021-955X	JOURNAL OF CELLULAR PLASTICS (PRINT)	A3	
1229-9162	JOURNAL OF CERAMIC PROCESSING RESEARCH	B3	
2190-9385	JOURNAL OF CERAMIC SCIENCE AND TECHNOLOGY	B1	
0733-5210	JOURNAL OF CEREAL SCIENCE (PRINT)	A2	
1520-5134	JOURNAL OF CHEMICAL & ENGINEERING DATA (ONLINE)	A2	
0021-9568	JOURNAL OF CHEMICAL AND ENGINEERING DATA	A2	
0021-9584	JOURNAL OF CHEMICAL EDUCATION	A1	
2446-9416	JOURNAL OF CHEMICAL ENGINEERING AND CHEMISTRY	B2	
2409-983X	JOURNAL OF CHEMICAL ENGINEERING RESEARCH UPDATES	B3	
1549-9596	JOURNAL OF CHEMICAL INFORMATION AND MODELING	A1	
0974-3626	JOURNAL OF CHEMICAL SCIENCES (BANGALORE)	A4	
1097-4660	JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY	A2	
0268-2575	JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY (1986)	A2	
1314-7978	JOURNAL OF CHEMICAL TECHNOLOGY AND METALLURGY	B1	
1549-9618	JOURNAL OF CHEMICAL THEORY AND COMPUTATION	A1	
0021-9614	JOURNAL OF CHEMICAL THERMODYNAMICS	A2	
2090-9063	JOURNAL OF CHEMISTRY	B1	
2380-5021	JOURNAL OF CHEMISTRY AND APPLICATIONS	B2	
1934-7375	JOURNAL OF CHEMISTRY AND CHEMICAL ENGINEERING	B2	
1099-128X	JOURNAL OF CHEMOMETRICS (ONLINE)	A3	
0886-9383	JOURNAL OF CHEMOMETRICS (PRINT)	A3	
0021-9665	JOURNAL OF CHROMATOGRAPHIC SCIENCE	B1	
1570-0232	JOURNAL OF CHROMATOGRAPHY. B (PRINT)	A2	
0021-9673	JOURNAL OF CHROMATOGRAPHY (PRINT)	A1	
0959-6526	JOURNAL OF CLEANER PRODUCTION	A1	
2447-911X	JOURNAL OF CLINICAL DENTISTRY AND RESEARCH	B3	
0976-5662	JOURNAL OF CLINICAL ORTHOPAEDICS AND TRAUMA	B2	
1040-7278	JOURNAL OF CLUSTER SCIENCE	A3	
1547-0091	JOURNAL OF COATINGS TECHNOLOGY AND RESEARCH	A4	
1935-3804	JOURNAL OF COATINGS TECHNOLOGY AND RESEARCH (ONLINE)	A4	
0021-9797	JOURNAL OF COLLOID AND INTERFACE SCIENCE (PRINT)	A1	
0094-5145	JOURNAL OF COMMUNITY HEALTH	A2	
2051-1310	JOURNAL OF COMPLEX NETWORKS	A2	
0021-9983	JOURNAL OF COMPOSITE MATERIALS	A3	
2311-8717	JOURNAL OF COMPOSITES AND BIODEGRADABLE POLYMERS	B4	
2504-477X	JOURNAL OF COMPOSITES SCIENCES	B3	
1546-1955	JOURNAL OF COMPUTATIONAL AND THEORETICAL NANOSCIENCE	B3	
0192-8651	JOURNAL OF COMPUTATIONAL CHEMISTRY	A1	
