TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK,ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE
Convergências entre a Teoria de Norbert Elias e a Teoria da Atribuição na Educação,2018,Português,Espaço Acadêmico,"['Marcelo Luis Grassi Beck', 'Renata Lourenço']","['1', '2']",['1'],7093689998040466,Marcelo Luis Grassi Beck,Beck,"BECK, M. L. G.",Getulio Vargas,RS,"Possui graduação em Psicologia pela Universidade de Marília (1996), mestrado em Psicologia pela Universidade Estadual Paulista Júlio de Mesquita Filho - Assis -SP(2001) e doutorado em Educação pela Universidade Estadual Paulista Júlio de Mesquita Filho- Marília-SP (2006). Atualmente é professor efetivo assistente III da Universidade do Estado de Mato Grosso. Tem experiência na área de Psicologia da Educação e Psicologia Organizacional, atuando principalmente nos seguintes temas: fatores humanos no trabalho, desempenho escolar, sucesso escolar, fracasso escolar, a Teoria da Atribuição e os pressupostos de Bernard Weiner.",27-03-2019
"Estado, Nação e Qualidade Educacional: algumas reflexões sobre o Brasil",2011,Português,Gráfica e Editora Sanches ltda.,['Edna Luzia Almeida Sampaio'],['1'],['1'],0311660151565358,Edna Luzia Almeida Sampaio,Sampaio,"SAMPAIO, E. L. Almeida",Cuiabá,MT,"Graduada em Serviço Social pela Universidade Federal de Mato Grosso (1993), Mestre em Ciência Política pela Universidade Federal de Pernambuco (2001) e Doutora em Ciências Sociais pela Pontifícia Universidade Católica de São Paulo (2011). Atua como docente da Universidade do Estado de Mato - UNEMAT desde 1994 e como Gestora Governamental da Secretaria de Estado de Planejamento e Coordenação Geral de MT desde 2002. Resultante da carreira como Docente do ensino superior e Gestora Governamental, possui experiência acadêmica e técnica nas áreas de Governo, Políticas Públicas e Planejamento Governamental. Atua como coordenadora do Centro de Referência em Direitos Humanos do município de Cáceres, sendo ainda a principal autora do projeto de criação do referido centro. Coordena o Grupo de pesquisa Itinerários socioculturais de Estudantes de Classes Populares na Educação Superior - IPES. Seus estudos estão voltados para as condições de acesso de estudantes de classes populares na UNEMAT, Direitos Humanos, Governo, Políticas Públicas e Planejamento Governamental, com enfoque para a questão da desigualdade social e educação na agenda das Políticas Públicas.",30-05-2018
Fazer Ciência ou Mudar o Mundo,2010,Português,EDUFMT/FAPEMAT,['Edna Luzia Almeida Sampaio'],['1'],['1'],0311660151565358,Edna Luzia Almeida Sampaio,Sampaio,"SAMPAIO, E. L. Almeida",Cuiabá,MT,"Graduada em Serviço Social pela Universidade Federal de Mato Grosso (1993), Mestre em Ciência Política pela Universidade Federal de Pernambuco (2001) e Doutora em Ciências Sociais pela Pontifícia Universidade Católica de São Paulo (2011). Atua como docente da Universidade do Estado de Mato - UNEMAT desde 1994 e como Gestora Governamental da Secretaria de Estado de Planejamento e Coordenação Geral de MT desde 2002. Resultante da carreira como Docente do ensino superior e Gestora Governamental, possui experiência acadêmica e técnica nas áreas de Governo, Políticas Públicas e Planejamento Governamental. Atua como coordenadora do Centro de Referência em Direitos Humanos do município de Cáceres, sendo ainda a principal autora do projeto de criação do referido centro. Coordena o Grupo de pesquisa Itinerários socioculturais de Estudantes de Classes Populares na Educação Superior - IPES. Seus estudos estão voltados para as condições de acesso de estudantes de classes populares na UNEMAT, Direitos Humanos, Governo, Políticas Públicas e Planejamento Governamental, com enfoque para a questão da desigualdade social e educação na agenda das Políticas Públicas.",30-05-2018
Algumas reflexões sobre a prática pedagógica e a docência na educação do campo,2015,Português,Ed. UFMS,['Ilma Ferreira Machado'],['1'],['1'],0225097375591773,Ilma Ferreira Machado,Machado,"MACHADO, I. F.;MACHADO, ILMA FERREIRA;FERREIRA MACHADO, ILMA",Itajá,GO,"Possui graduação em Pedagogia pela Universidade Federal de Mato Grosso (1987), mestrado em Educação pela Universidade Estadual de Campinas (1996), doutorado em Educação pela Universidade Estadual de Campinas (2003) e Pós-doutorado pela Universidade Federal de Santa Catarina (UFSC). Atualmente é professor adjunto da Universidade do Estado de Mato Grosso, atuando no Programa de Pós-Graduação da Unemat. É Líder do Grupo de Pesquisa Educação do campo e organização do trabalho pedagógico, e membro do Conselho Editorial da Revista da FAED/Unemat. Tem experiência na área de Educação Básica e Superior. Desenvolve estudos e pesquisas educação do campo e organização do trabalho pedagógico, com ênfase nos seguintes temas: projeto político pedagógico, avaliação de ensino, educação dos trabalhadores rurais sem terra, trabalho e educação e trabalho coletivo.",13-03-2019
Intencionalidades educativas na educação do campo e a busca de cidadania,2014,Português,EdUFMT,['Ilma Ferreira Machado'],['1'],['1'],0225097375591773,Ilma Ferreira Machado,Machado,"MACHADO, I. F.;MACHADO, ILMA FERREIRA;FERREIRA MACHADO, ILMA",Itajá,GO,"Possui graduação em Pedagogia pela Universidade Federal de Mato Grosso (1987), mestrado em Educação pela Universidade Estadual de Campinas (1996), doutorado em Educação pela Universidade Estadual de Campinas (2003) e Pós-doutorado pela Universidade Federal de Santa Catarina (UFSC). Atualmente é professor adjunto da Universidade do Estado de Mato Grosso, atuando no Programa de Pós-Graduação da Unemat. É Líder do Grupo de Pesquisa Educação do campo e organização do trabalho pedagógico, e membro do Conselho Editorial da Revista da FAED/Unemat. Tem experiência na área de Educação Básica e Superior. Desenvolve estudos e pesquisas educação do campo e organização do trabalho pedagógico, com ênfase nos seguintes temas: projeto político pedagógico, avaliação de ensino, educação dos trabalhadores rurais sem terra, trabalho e educação e trabalho coletivo.",13-03-2019
"Educação, razão e violência em Éric Weil",2016,Português,Loyola,['Aparecido de Assis'],['1'],['1'],9386498685288606,Aparecido de Assis,Assis,"ASSIS, Aparecido de.",Rondonópolis,MT,"Possui graduação em Licenciatura Plena Em Filosofia - Faculdades Unidas Católica de Mato Grosso (1989), mestrado e doutorado em Filosofia pela Pontifícia Universidade Católica de São Paulo (PUC-SP). Atualmente é professor efetivo da Universidade do Estado de Mato Grosso (UNEMAT) desde 1994. Tem experiência na área de Filosofia com ênfase em História da Filosofia moderna, atuando principalmente nos seguintes temas: Ética, Moral, Filosofia da História, Filosofia Política e Filosofia da Educação.",14-02-2019
O estágio curricular supervisionado: Experiências na modalidade a distância.,2018,Português,Atena Editora,"['Rosalva Pereira de Alencar', 'LEILA VALDERES SOUZA GATTASS', 'Juliano Rybas Ignês']","['1', '2', '3']",['1'],9882934559751269,Rosalva Pereira de Alencar,Alencar,"ALENCAR, R. P.",Miranda,MS,"Possui graduação em Pedagogia pela Universidade do Oeste Paulista (1988) e mestrado em Educação pela Universidade Católica Dom Bosco (2006). Atualmente está cursando doutorado em Educação na Universidade Federal de Mato Grosso. Possui experiência na área de Educação Básica e Superior. Professora Assistente da Universidade do Estado de Mato Grosso, atuando no curso de Pedagogia, nas áreas de Estrutura e Funcionamento do Ensino, Didática e Estágio Supervisionado. Estuda principalmente os seguintes temas: ciclos de formação humana, avaliação-ensino, educação não formal e estágio curricular supervisionado em espaços não escolares.",12-12-2018
Relação trabalho educação em escolas do campo,2012,Português,Ed. UFMS,['Ilma Ferreira Machado'],['1'],['1'],0225097375591773,Ilma Ferreira Machado,Machado,"MACHADO, I. F.;MACHADO, ILMA FERREIRA;FERREIRA MACHADO, ILMA",Itajá,GO,"Possui graduação em Pedagogia pela Universidade Federal de Mato Grosso (1987), mestrado em Educação pela Universidade Estadual de Campinas (1996), doutorado em Educação pela Universidade Estadual de Campinas (2003) e Pós-doutorado pela Universidade Federal de Santa Catarina (UFSC). Atualmente é professor adjunto da Universidade do Estado de Mato Grosso, atuando no Programa de Pós-Graduação da Unemat. É Líder do Grupo de Pesquisa Educação do campo e organização do trabalho pedagógico, e membro do Conselho Editorial da Revista da FAED/Unemat. Tem experiência na área de Educação Básica e Superior. Desenvolve estudos e pesquisas educação do campo e organização do trabalho pedagógico, com ênfase nos seguintes temas: projeto político pedagógico, avaliação de ensino, educação dos trabalhadores rurais sem terra, trabalho e educação e trabalho coletivo.",13-03-2019
O cenario social da Praça Barão do Rio Branco em Cáceres/MT,2009,Português,Editora CRV Ltda,"['Maria da Penha Fornanciari Antunes', 'Kesia Vaz dos Santos', 'Josiane Magalhães', 'Marcelo Luis Grassi Beck', 'Guilherme Angerames Rodrigues Vargas', 'Maria do Horto Salles Tiellet', 'Fabiane Cristina da Silva', 'Renata Lourenço', 'Luciene Candia', 'Alexandre Fornanciari Wolski']","['1', '10', '2', '3', '4', '5', '6', '7', '8', '9']",['1'],7507403073003843,Maria da Penha Fornanciari Antunes,Antunes,"ANTUNES, M. P. F.",Colatina,ES,VAZIO,13-11-2018
A sexualidade como lugar de afirmação dos desvios nos laudos de comprovação de higidez mental,2001,Português,Unemat Editora - Pontes,['Olimpia Maluf Souza'],['1'],['1'],9974266213083899,Olimpia Maluf Souza,Souza,"MALUF-SOUZA, Olimpia",Itapagipe,MG,VAZIO,01-11-2018
Os Discursos da Cidade Atual e os Sentidos Constitutivos: Um efeito do Trabalho da Ideologia,2007,Português,Pontes Editora,['Olimpia Maluf Souza'],['1'],['1'],9974266213083899,Olimpia Maluf Souza,Souza,"MALUF-SOUZA, Olimpia",Itapagipe,MG,VAZIO,01-11-2018
O inverno político europeu que nunca acabou de se processar,2005,Português,Editora Claraluz,['Olimpia Maluf Souza'],['1'],['1'],9974266213083899,Olimpia Maluf Souza,Souza,"MALUF-SOUZA, Olimpia",Itapagipe,MG,VAZIO,01-11-2018
"Cidade, discurso e ideologia",2008,Português,Pedro &amp; João Editores,['Olimpia Maluf Souza'],['1'],['1'],9974266213083899,Olimpia Maluf Souza,Souza,"MALUF-SOUZA, Olimpia",Itapagipe,MG,VAZIO,01-11-2018
Educação na cidade: jovens na praça pública em Cáceres-MT,2007,Português,Editora UFMT,['Maria da Penha Fornanciari Antunes'],['1'],['1'],7507403073003843,Maria da Penha Fornanciari Antunes,Antunes,"ANTUNES, M. P. F.",Colatina,ES,VAZIO,13-11-2018
Fealdade e Anatomia: sentidos instalados a partir de uma história do rosto,2010,Português,RG Editora,['Olimpia Maluf Souza'],['1'],['1'],9974266213083899,Olimpia Maluf Souza,Souza,"MALUF-SOUZA, Olimpia",Itapagipe,MG,VAZIO,01-11-2018
"Universidade, Trabalho docente e mudanças no mundo do trabalho",2012,Português,Editora Sulina,['Ilma Ferreira Machado'],['1'],['1'],0225097375591773,Ilma Ferreira Machado,Machado,"MACHADO, I. F.;MACHADO, ILMA FERREIRA;FERREIRA MACHADO, ILMA",Itajá,GO,"Possui graduação em Pedagogia pela Universidade Federal de Mato Grosso (1987), mestrado em Educação pela Universidade Estadual de Campinas (1996), doutorado em Educação pela Universidade Estadual de Campinas (2003) e Pós-doutorado pela Universidade Federal de Santa Catarina (UFSC). Atualmente é professor adjunto da Universidade do Estado de Mato Grosso, atuando no Programa de Pós-Graduação da Unemat. É Líder do Grupo de Pesquisa Educação do campo e organização do trabalho pedagógico, e membro do Conselho Editorial da Revista da FAED/Unemat. Tem experiência na área de Educação Básica e Superior. Desenvolve estudos e pesquisas educação do campo e organização do trabalho pedagógico, com ênfase nos seguintes temas: projeto político pedagógico, avaliação de ensino, educação dos trabalhadores rurais sem terra, trabalho e educação e trabalho coletivo.",13-03-2019
Qual a organização curricular necessária à escola do campo?,2008,Português,Editora da UFSC,['Ilma Ferreira Machado'],['1'],['1'],0225097375591773,Ilma Ferreira Machado,Machado,"MACHADO, I. F.;MACHADO, ILMA FERREIRA;FERREIRA MACHADO, ILMA",Itajá,GO,"Possui graduação em Pedagogia pela Universidade Federal de Mato Grosso (1987), mestrado em Educação pela Universidade Estadual de Campinas (1996), doutorado em Educação pela Universidade Estadual de Campinas (2003) e Pós-doutorado pela Universidade Federal de Santa Catarina (UFSC). Atualmente é professor adjunto da Universidade do Estado de Mato Grosso, atuando no Programa de Pós-Graduação da Unemat. É Líder do Grupo de Pesquisa Educação do campo e organização do trabalho pedagógico, e membro do Conselho Editorial da Revista da FAED/Unemat. Tem experiência na área de Educação Básica e Superior. Desenvolve estudos e pesquisas educação do campo e organização do trabalho pedagógico, com ênfase nos seguintes temas: projeto político pedagógico, avaliação de ensino, educação dos trabalhadores rurais sem terra, trabalho e educação e trabalho coletivo.",13-03-2019
.Por uma Pedagogia Coletiva.,2006,Português,Editora da Unemat,['Ilma Ferreira Machado'],['1'],['1'],0225097375591773,Ilma Ferreira Machado,Machado,"MACHADO, I. F.;MACHADO, ILMA FERREIRA;FERREIRA MACHADO, ILMA",Itajá,GO,"Possui graduação em Pedagogia pela Universidade Federal de Mato Grosso (1987), mestrado em Educação pela Universidade Estadual de Campinas (1996), doutorado em Educação pela Universidade Estadual de Campinas (2003) e Pós-doutorado pela Universidade Federal de Santa Catarina (UFSC). Atualmente é professor adjunto da Universidade do Estado de Mato Grosso, atuando no Programa de Pós-Graduação da Unemat. É Líder do Grupo de Pesquisa Educação do campo e organização do trabalho pedagógico, e membro do Conselho Editorial da Revista da FAED/Unemat. Tem experiência na área de Educação Básica e Superior. Desenvolve estudos e pesquisas educação do campo e organização do trabalho pedagógico, com ênfase nos seguintes temas: projeto político pedagógico, avaliação de ensino, educação dos trabalhadores rurais sem terra, trabalho e educação e trabalho coletivo.",13-03-2019
Que sujeito? Interfaces entre o sujeito do Inconsciente e o sujeito da ideologia,2012,Português,Pontes,['Olimpia Maluf Souza'],['1'],['1'],9974266213083899,Olimpia Maluf Souza,Souza,"MALUF-SOUZA, Olimpia",Itapagipe,MG,VAZIO,01-11-2018
A libertação pelo trabalho: reflexões sobre o pensamento marcuseano.,1997,Português,Unesp-Marília,['Josiane Magalhães'],['1'],['1'],3895668758476976,Josiane Magalhães,Magalhães,"MAGALHÃES, J.",Itatiba,SP,"possui graduação em Ciências Sociais pela Universidade Estadual Paulista Júlio de Mesquita Filho (1993), mestrado em Educação pela Universidade Estadual Paulista Júlio de Mesquita Filho (1998) e doutorado em Educação pela Universidade Estadual Paulista Júlio de Mesquita Filho (2003). É professora Adjunta da Universidade do Estado de Mato Grosso. Leciona na área das Ciências Sociais, em disciplinas como :Sociologia e Sociologia da Educação, com ênfase em Teoria Sociológica, Ciência Politica, Sociologia Aplicada a Saúde, Sociologia Rural e Organizacional. Realiza pesquisas e trabalhos de extensão em interface com a pesquisa voltados para temas como: Burnout em profissionais da saúde, docentes e policiais; Arte em Cena: projeto voltado ao ensino de temas ligados a questões de saúde e comportamentos sociais, com enfase na arte como ferramenta pedagógica - projeto de extensão com interface a pesquisa de caráter permanente a partir de 2017; Comunidade Feliz ( projeto interdisciplinar voltado para a Saúde Preventiva e Qualidade de Vida); processos de formação humana e construção da consciência, processos de construção da identidade e formação moral, processos de socialização entre indivíduos em diferentes momento da vida (da infância a terceira idade), processos de educação e aprendizagem, influencias da cultura, família e escola; processos de socialização do ser humano e sua relação com a natureza; processos de aquisição de escrita e leitura enquanto processos sociais e o teatro como ferramenta pedagógica. É avaliadora institucional e de cursos do MEC/INEP nas modalidades: avaliação de cursos, IES presencial e EaD. professora da Universidade Aberta do Brasil UAB/CAPES/Unemat graduação e especialização em Gestão em Saúde. Coordenou o curso de Bacharelado em Enfermagem da Universidade do Estado de Mato Grosso de 2012 a 2015. Especialização em Docência em Saúde pela UFRGS (2016)",06-02-2019
Educação solidária e formação omnilateral,2004,Português,Unemat Editora,['Ilma Ferreira Machado'],['1'],['1'],0225097375591773,Ilma Ferreira Machado,Machado,"MACHADO, I. F.;MACHADO, ILMA FERREIRA;FERREIRA MACHADO, ILMA",Itajá,GO,"Possui graduação em Pedagogia pela Universidade Federal de Mato Grosso (1987), mestrado em Educação pela Universidade Estadual de Campinas (1996), doutorado em Educação pela Universidade Estadual de Campinas (2003) e Pós-doutorado pela Universidade Federal de Santa Catarina (UFSC). Atualmente é professor adjunto da Universidade do Estado de Mato Grosso, atuando no Programa de Pós-Graduação da Unemat. É Líder do Grupo de Pesquisa Educação do campo e organização do trabalho pedagógico, e membro do Conselho Editorial da Revista da FAED/Unemat. Tem experiência na área de Educação Básica e Superior. Desenvolve estudos e pesquisas educação do campo e organização do trabalho pedagógico, com ênfase nos seguintes temas: projeto político pedagógico, avaliação de ensino, educação dos trabalhadores rurais sem terra, trabalho e educação e trabalho coletivo.",13-03-2019
O sujeito desejante e a Internet como simulacro de si,2012,Português,Pedro &amp; João Editores,['Olimpia Maluf Souza'],['1'],['1'],9974266213083899,Olimpia Maluf Souza,Souza,"MALUF-SOUZA, Olimpia",Itapagipe,MG,VAZIO,01-11-2018
Mal de arquivo e arquivo do mal: o sujeito perverso e o arquivo de si,2011,Português,7 Letras,['Olimpia Maluf Souza'],['1'],['1'],9974266213083899,Olimpia Maluf Souza,Souza,"MALUF-SOUZA, Olimpia",Itapagipe,MG,VAZIO,01-11-2018
A concepção de sujeito lacaniano: um retorno paradoxal ao cartesianismo,2012,Português,7 Letras: FAPERJ,['Olimpia Maluf Souza'],['1'],['1'],9974266213083899,Olimpia Maluf Souza,Souza,"MALUF-SOUZA, Olimpia",Itapagipe,MG,VAZIO,01-11-2018
Subjetivação e identidade dos/nos sujeitos desviantes,2011,Português,Pontes Editores,['Olimpia Maluf Souza'],['1'],['1'],9974266213083899,Olimpia Maluf Souza,Souza,"MALUF-SOUZA, Olimpia",Itapagipe,MG,VAZIO,01-11-2018
"Escola, Multiplicidade, Desejo: agenciamentos necessário",2011,Português,Junqueira e Marin,"['Maria Helena Michels', 'Claricia Otto', 'Emília Darcy de Souza Cuyabano', 'Maria Izete de Oliveira', 'RINALDA SOUZA CARLO', 'Mello Félix', 'Maritza Maciel Castrillon Maldonado', 'Izumi Nozaki', 'Roselane Fátima Campos', 'Elizeth Gonzaga dos Santos Lima', 'Ilma Ferreira Machado', 'Irton Milanesi', 'Moema Helena Koch de Albuquerque Kiehn', 'Heloísa Salles Gentil', 'Solange Aparecida da Rosa']","['1', '10', '11', '12', '13', '14', '15', '2', '3', '4', '5', '6', '7', '8', '9']",['15'],4975506800952806,Maritza Maciel Castrillon Maldonado,Maldonado,"MALDONADO, M. M. C.;M. M. C., MALDONADO;MALDONADO, MARITZA MACIEL CASTRILLON",Cáceres,MT,"Possui graduação em Pedagogia pela Universidade do Estado de Mato Grosso (1993), mestrado em Educação pela Universidade Federal do Rio Grande do Sul (2001), tendo por orientador o Prof. Dr. Alfredo Veiga-Neto e doutorado em Educação pela Universidade Federal Fluminense (2009), tendo por orientador o Prof. Dr. Luis Antonio Baptista, embora, por questões burocráticas institucionais, apareça no currículo o nome da Profa. Dominique Colinvaux. Concluiu estágio sanduíche na Universidade Complutense de Madrid, Espanha, tendo como orientador o prof. Dr. Román Reyes. Concluiu em 2015 estágio de pós-doutorado no PROPEd/UERJ/CNPq, tendo como supervisora a Profª Drª Nilda Alves. É professora titular da Universidade do Estado de Mato Grosso, atuando no Programa de Pós-Graduação em Educação e na Faculdade de Educação e Lingaguem. É Líder do Grupo de Estudos e Pesquisas em Escola, Currículo, Cultura e Sociedade contemporâneos, vinculado ao diretório de Grupos de Pesquisa do CNPq, ao GT Currículo da ANPED e ao Laboratório Educação e Imagem da UERJ. Tem experiência na área de Educação, atuando principalmente nos seguintes temas: educação infantil, currículo, cotidiano, subjetivação, cinema, tempo. Foi, entre 2016 e 2018, coordenadora do Programa de Pós-Graduação em Educação/UNEMAT e Presidente do Fórum de Coordenadores de Programas de Pós-Graduação em Educação da Região Centro- Oeste - FORPRED-CO, mandato 2016-2018.",06-03-2019
Tecnologias da informação e comunicação na formação inicial de professores,2014,Português,UNEMAT Editora,"['André Luiz Borges Milhomem', 'Heloisa Salles Gentil']","['1', '2']",['2'],6342334143612406,Heloisa Salles Gentil,Gentil,"GENTIL, H. S.",Poços de Caldas,MG,VAZIO,02-12-2018
Por uma educação do campo de perspectiva intercultural,2018,Português,Ed. Oeste,"['Maria de Lourdes Jorge de Sousa', 'Ilma Ferreira Machado']","['1', '2']",['2'],0225097375591773,Ilma Ferreira Machado,Machado,"MACHADO, I. F.;MACHADO, ILMA FERREIRA;FERREIRA MACHADO, ILMA",Itajá,GO,"Possui graduação em Pedagogia pela Universidade Federal de Mato Grosso (1987), mestrado em Educação pela Universidade Estadual de Campinas (1996), doutorado em Educação pela Universidade Estadual de Campinas (2003) e Pós-doutorado pela Universidade Federal de Santa Catarina (UFSC). Atualmente é professor adjunto da Universidade do Estado de Mato Grosso, atuando no Programa de Pós-Graduação da Unemat. É Líder do Grupo de Pesquisa Educação do campo e organização do trabalho pedagógico, e membro do Conselho Editorial da Revista da FAED/Unemat. Tem experiência na área de Educação Básica e Superior. Desenvolve estudos e pesquisas educação do campo e organização do trabalho pedagógico, com ênfase nos seguintes temas: projeto político pedagógico, avaliação de ensino, educação dos trabalhadores rurais sem terra, trabalho e educação e trabalho coletivo.",13-03-2019
A socioeconomia solidária- a justa trama da UNIVENS,2014,Português,Editora da UNEMAT,"['Rosângela Pereira de Oliveira', 'Ilma Ferreira Machado']","['1', '2']",['2'],0225097375591773,Ilma Ferreira Machado,Machado,"MACHADO, I. F.;MACHADO, ILMA FERREIRA;FERREIRA MACHADO, ILMA",Itajá,GO,"Possui graduação em Pedagogia pela Universidade Federal de Mato Grosso (1987), mestrado em Educação pela Universidade Estadual de Campinas (1996), doutorado em Educação pela Universidade Estadual de Campinas (2003) e Pós-doutorado pela Universidade Federal de Santa Catarina (UFSC). Atualmente é professor adjunto da Universidade do Estado de Mato Grosso, atuando no Programa de Pós-Graduação da Unemat. É Líder do Grupo de Pesquisa Educação do campo e organização do trabalho pedagógico, e membro do Conselho Editorial da Revista da FAED/Unemat. Tem experiência na área de Educação Básica e Superior. Desenvolve estudos e pesquisas educação do campo e organização do trabalho pedagógico, com ênfase nos seguintes temas: projeto político pedagógico, avaliação de ensino, educação dos trabalhadores rurais sem terra, trabalho e educação e trabalho coletivo.",13-03-2019
Educação do campo e a pedagogia da alternância: os desafios da educação popular ocupando o Estado,2017,Português,CRV,"['Rosângela Pereira de Oliveira', 'Ilma Ferreira Machado']","['1', '2']",['2'],0225097375591773,Ilma Ferreira Machado,Machado,"MACHADO, I. F.;MACHADO, ILMA FERREIRA;FERREIRA MACHADO, ILMA",Itajá,GO,"Possui graduação em Pedagogia pela Universidade Federal de Mato Grosso (1987), mestrado em Educação pela Universidade Estadual de Campinas (1996), doutorado em Educação pela Universidade Estadual de Campinas (2003) e Pós-doutorado pela Universidade Federal de Santa Catarina (UFSC). Atualmente é professor adjunto da Universidade do Estado de Mato Grosso, atuando no Programa de Pós-Graduação da Unemat. É Líder do Grupo de Pesquisa Educação do campo e organização do trabalho pedagógico, e membro do Conselho Editorial da Revista da FAED/Unemat. Tem experiência na área de Educação Básica e Superior. Desenvolve estudos e pesquisas educação do campo e organização do trabalho pedagógico, com ênfase nos seguintes temas: projeto político pedagógico, avaliação de ensino, educação dos trabalhadores rurais sem terra, trabalho e educação e trabalho coletivo.",13-03-2019
PEGADAS DA EDUCAÇÃO DO CAMPO NA REGIÃO DO ARAGUAIA-MT,2017,Português,Editora Unemat,"['Maria de Lourdes Jorge de Sousa', 'Ilma Ferreira Machado']","['1', '2']",['2'],0225097375591773,Ilma Ferreira Machado,Machado,"MACHADO, I. F.;MACHADO, ILMA FERREIRA;FERREIRA MACHADO, ILMA",Itajá,GO,"Possui graduação em Pedagogia pela Universidade Federal de Mato Grosso (1987), mestrado em Educação pela Universidade Estadual de Campinas (1996), doutorado em Educação pela Universidade Estadual de Campinas (2003) e Pós-doutorado pela Universidade Federal de Santa Catarina (UFSC). Atualmente é professor adjunto da Universidade do Estado de Mato Grosso, atuando no Programa de Pós-Graduação da Unemat. É Líder do Grupo de Pesquisa Educação do campo e organização do trabalho pedagógico, e membro do Conselho Editorial da Revista da FAED/Unemat. Tem experiência na área de Educação Básica e Superior. Desenvolve estudos e pesquisas educação do campo e organização do trabalho pedagógico, com ênfase nos seguintes temas: projeto político pedagógico, avaliação de ensino, educação dos trabalhadores rurais sem terra, trabalho e educação e trabalho coletivo.",13-03-2019
Identidade do professor de ensino superior:questões no entrecruzar de caminhos,2007,Português,EDIPUCRS,"['FRANCO, Maria Estela Dal Pai', 'Heloisa Salles Gentil']","['1', '2']",['2'],6342334143612406,Heloisa Salles Gentil,Gentil,"GENTIL, H. S.",Poços de Caldas,MG,VAZIO,02-12-2018
Planejamento pedagógico: uma ação dialógica e coletiva em uma escola do campo,2015,Português,EdUFMT,"['Clézia de A. T. Morais', 'Ilma Ferreira Machado']","['1', '2']",['2'],0225097375591773,Ilma Ferreira Machado,Machado,"MACHADO, I. F.;MACHADO, ILMA FERREIRA;FERREIRA MACHADO, ILMA",Itajá,GO,"Possui graduação em Pedagogia pela Universidade Federal de Mato Grosso (1987), mestrado em Educação pela Universidade Estadual de Campinas (1996), doutorado em Educação pela Universidade Estadual de Campinas (2003) e Pós-doutorado pela Universidade Federal de Santa Catarina (UFSC). Atualmente é professor adjunto da Universidade do Estado de Mato Grosso, atuando no Programa de Pós-Graduação da Unemat. É Líder do Grupo de Pesquisa Educação do campo e organização do trabalho pedagógico, e membro do Conselho Editorial da Revista da FAED/Unemat. Tem experiência na área de Educação Básica e Superior. Desenvolve estudos e pesquisas educação do campo e organização do trabalho pedagógico, com ênfase nos seguintes temas: projeto político pedagógico, avaliação de ensino, educação dos trabalhadores rurais sem terra, trabalho e educação e trabalho coletivo.",13-03-2019
Reflexões sobre o processo de desconstrução e inovação do currículo de um curso de Pedagogia.,2008,Português,Editora da UFSC,"['Claudete Inês Sroczynski', 'Heloisa Salles Gentil']","['1', '2']",['2'],6342334143612406,Heloisa Salles Gentil,Gentil,"GENTIL, H. S.",Poços de Caldas,MG,VAZIO,02-12-2018
Mapeamento de Experiências com Famílias Assentadas: aprendizagem da juventude camponesa no Assentamento Roseli Nunes no Município de Mirassol do Oeste - Mato Grosso,2019,Português,Editora Unemat,"['Marcia Aparecida de Barros da Cruz', 'Laudemir Luiz Zart']","['1', '2']",['2'],6054357004978402,Laudemir Luiz Zart,Zart,"ZART, Laudemir Luiz",São Carlos,SC,"Possuo graduação em Filosofia pela Faculdade de Filosofia Ciências e Letras Dom Bosco, Santa Rosa - RS (1987), mestrado em Sociologia Política pela Universidade Federal de Santa Catarina (1998) e doutorado em Política Científica e Tecnológica pela Universidade Estadual de Campinas (2012). Sou Professor Adjunto VIII da Universidade do Estado de Mato Grosso - Campus Universitário Jane Vanini de Cáceres e integro o Núcleo UNEMAT-UNITRABALHO e a INCUBEESS - Incubadora de Empreendimentos Econômicos Solidários e Sustentáveis. Tenho experiências na área da Sociologia, com ênfase em Teoria Sociológica, atuando principalmente nos seguintes temas: educação, educação ambiental, educação do campo, educação popular, educação e socioeconomia solidária. Participo como pesquisador do Grupo de Estudos e Pesquisa sobre Formação e Docência (GFORDOC).",08-03-2019
Processo de Pré-incubação com a juventude camponesa do Assentamento Sadia/Vale Verde em Cáceres-MT,2014,Português,Unemat Editora,"['Verônica Moreno Machado', 'Laudemir Luiz Zart', 'Maria da Anunciação Pinheiro Barros Neta']","['1', '2', '3']",['2'],6054357004978402,Laudemir Luiz Zart,Zart,"ZART, Laudemir Luiz",São Carlos,SC,"Possuo graduação em Filosofia pela Faculdade de Filosofia Ciências e Letras Dom Bosco, Santa Rosa - RS (1987), mestrado em Sociologia Política pela Universidade Federal de Santa Catarina (1998) e doutorado em Política Científica e Tecnológica pela Universidade Estadual de Campinas (2012). Sou Professor Adjunto VIII da Universidade do Estado de Mato Grosso - Campus Universitário Jane Vanini de Cáceres e integro o Núcleo UNEMAT-UNITRABALHO e a INCUBEESS - Incubadora de Empreendimentos Econômicos Solidários e Sustentáveis. Tenho experiências na área da Sociologia, com ênfase em Teoria Sociológica, atuando principalmente nos seguintes temas: educação, educação ambiental, educação do campo, educação popular, educação e socioeconomia solidária. Participo como pesquisador do Grupo de Estudos e Pesquisa sobre Formação e Docência (GFORDOC).",08-03-2019
